1197032;XY-IOO;;2822;17-01-2013;0.6458333333333334;Maintenance;advanced condition failed
165402;XY-MBJ;;6720;15-05-2015;0.9638888888888889;Maintenance;advanced condition failed
1204073;XY-LYP;;5230;06-06-2010;0.673611111111111;Maintenance;advanced condition failed
165503;XY-OHF;;3610;18-01-2010;0.37916666666666665;Maintenance;advanced condition failed
1206073;XY-IWX;;7321;09-02-2011;1.0;Maintenance;advanced condition failed
166304;XY-OHF;;7420;20-09-2014;0.954861111111111;Maintenance;advanced condition failed
1217012;XY-OFW;;6322;12-09-2013;0.20694444444444443;Maintenance;advanced condition failed
1222027;XY-YAZ;;3800;21-06-2012;1.0;Maintenance;advanced condition failed
1224037;XY-IOO;;5242;23-04-2015;1.0;Maintenance;advanced condition failed
1226046;XY-OZH;;5544;12-10-2010;0.18541666666666665;Maintenance;advanced condition failed
1226095;XY-LYP;;2421;30-05-2010;0.9506944444444444;Maintenance;advanced condition failed
167806;XY-ZMF;;5640;29-01-2011;0.9569444444444444;Maintenance;advanced condition failed
1236089;XY-NHZ;;7421;02-01-2010;1.0;Maintenance;advanced condition failed
1242040;XY-OZH;;5742;16-10-2010;1.0;Maintenance;advanced condition failed
1249064;XY-OHF;;8510;16-09-2014;1.0;Maintenance;advanced condition failed
1257053;XY-NMY;;3456;07-02-2012;0.6326388888888889;Maintenance;advanced condition failed
1271028;XY-IOO;;6540;12-03-2013;0.08819444444444444;Maintenance;advanced condition failed
1273034;XY-ZMF;;7300;20-07-2016;0.90625;Maintenance;advanced condition failed
1273038;XY-IOO;;3140;05-10-2013;1.0;Maintenance;advanced condition failed
1275036;XY-LQZ;;6300;01-11-2015;0.6819444444444444;Maintenance;advanced condition failed
1288039;XY-OHF;;5520;12-01-2010;0.42847222222222225;Maintenance;advanced condition failed
1289018;XY-FBA;;2561;07-07-2015;1.0;Maintenance;advanced condition failed
1290071;XY-IOO;;3444;10-04-2015;1.0;Maintenance;advanced condition failed
1295019;XY-NMY;;3441;18-11-2015;1.0;Maintenance;advanced condition failed
1296011;XY-ZDY;;5297;09-08-2012;1.0;Maintenance;advanced condition failed
1300081;XY-IOO;;2824;02-02-2013;1.0;Maintenance;advanced condition failed
1302080;XY-OHF;;7597;14-10-2012;1.0;Maintenance;advanced condition failed
1306035;XY-ZWJ;;5347;19-10-2014;1.0;Maintenance;advanced condition failed
1306056;XY-JXR;;2927;05-02-2010;1.0;Maintenance;advanced condition failed
1309049;XY-NMY;;3240;12-07-2010;0.9986111111111111;Maintenance;advanced condition failed
1310084;XY-IOO;;3444;02-10-2013;1.0;Maintenance;advanced condition failed
1310094;XY-NHZ;;7240;11-07-2012;0.42430555555555555;Maintenance;advanced condition failed
1311030;XY-OZH;;3415;04-10-2016;0.3486111111111111;Maintenance;advanced condition failed
1315039;XY-IOO;;3097;07-03-2013;0.5090277777777777;Maintenance;advanced condition failed
1322057;XY-MBJ;;8300;13-08-2010;1.0;Maintenance;advanced condition failed
1323092;XY-YTM;;7697;19-02-2014;0.20416666666666666;Maintenance;advanced condition failed
1326081;XY-YTM;;2433;29-04-2014;1.0;Maintenance;advanced condition failed
1328087;XY-PZC;;2750;11-04-2013;1.0;Maintenance;advanced condition failed
1329079;XY-FBA;;6510;09-01-2010;1.0;Maintenance;advanced condition failed
1330046;XY-ZMF;;3457;29-01-2011;0.28888888888888886;Maintenance;advanced condition failed
1332023;XY-MBJ;;5315;25-10-2014;0.3597222222222222;Maintenance;advanced condition failed
1334096;XY-PZC;;2163;29-06-2010;1.0;Maintenance;advanced condition failed
1340043;XY-YTM;;2213;28-04-2014;1.0;Maintenance;advanced condition failed
1341014;XY-MBJ;;3411;15-05-2015;0.175;Maintenance;advanced condition failed
1343040;XY-FBA;;2551;08-02-2012;1.0;Maintenance;advanced condition failed
1345052;XY-ZWJ;;5412;26-01-2012;0.34652777777777777;Maintenance;advanced condition failed
1346093;XY-OFW;;7414;12-06-2014;0.5659722222222222;Maintenance;advanced condition failed
1347045;XY-NHZ;;1100;20-06-2013;1.0;Maintenance;advanced condition failed
1350086;XY-ZWJ;;7520;20-04-2013;1.0;Maintenance;advanced condition failed
1351012;XY-MBJ;;2932;24-09-2013;1.0;Maintenance;advanced condition failed
1353042;XY-LQZ;;3234;01-11-2015;0.7111111111111111;Maintenance;advanced condition failed
1355019;XY-ZMF;;5320;28-04-2014;1.0;Maintenance;advanced condition failed
1357017;XY-OFW;;7250;23-12-2011;0.6138888888888889;Maintenance;advanced condition failed
181004;XY-MBJ;;7713;15-05-2015;1.0;Maintenance;advanced condition failed
1362018;XY-ZWJ;;5280;06-01-2010;0.7645833333333333;Maintenance;advanced condition failed
1362024;XY-YTM;;6111;16-04-2014;1.0;Maintenance;advanced condition failed
1362048;XY-LQZ;;7933;31-10-2015;1.0;Maintenance;advanced condition failed
181407;XY-NHZ;;2421;22-06-2013;1.0;Maintenance;advanced condition failed
1365067;XY-NHZ;;1800;02-03-2015;1.0;Maintenance;advanced condition failed
1366018;XY-YTM;;2216;28-04-2014;1.0;Maintenance;advanced condition failed
181705;XY-ZMF;;5751;16-04-2013;0.9520833333333333;Maintenance;advanced condition failed
1369071;XY-LYP;;2213;31-12-2015;0.6965277777777777;Maintenance;advanced condition failed
1371043;XY-NHZ;;1240;31-07-2015;1.0;Maintenance;advanced condition failed
1373071;XY-ZDY;;7321;28-03-2013;0.45069444444444445;Maintenance;advanced condition failed
1376074;XY-CMJ;;4940;24-05-2014;0.38263888888888886;Maintenance;advanced condition failed
1377059;XY-IOO;;2622;11-03-2013;0.06458333333333333;Maintenance;advanced condition failed
1378081;XY-OHF;;2432;15-06-2013;0.6520833333333333;Maintenance;advanced condition failed
1378091;XY-LQZ;;5710;29-12-2015;1.0;Maintenance;advanced condition failed
1382074;XY-YAZ;;6597;31-03-2013;1.0;Maintenance;advanced condition failed
1383069;XY-ZMF;;3697;21-01-2010;1.0;Maintenance;advanced condition failed
1384074;XY-OZH;;7323;26-03-2013;1.0;Maintenance;advanced condition failed
1385021;XY-OFW;;3425;17-12-2011;1.0;Maintenance;advanced condition failed
1386065;XY-NMY;;2330;14-07-2015;6.944444444444445E-4;Maintenance;advanced condition failed
1386083;XY-IOO;;2460;09-11-2014;1.0;Maintenance;advanced condition failed
1388080;XY-NMY;;2570;12-07-2010;1.0;Maintenance;advanced condition failed
1392082;XY-ZMF;;2437;28-03-2011;1.0;Maintenance;advanced condition failed
184505;XY-ZDY;;5552;19-08-2012;1.0;Maintenance;advanced condition failed
1396049;XY-OZH;;2211;17-06-2013;1.0;Maintenance;advanced condition failed
1399055;XY-NHZ;;2432;12-01-2013;0.12222222222222222;Maintenance;advanced condition failed
1400030;XY-ZWJ;;7322;12-01-2010;1.0;Maintenance;advanced condition failed
185209;XY-PZC;;2610;05-01-2013;1.0;Maintenance;advanced condition failed
1402083;XY-CMJ;;2421;01-08-2011;1.0;Maintenance;advanced condition failed
185405;XY-OZH;;3414;17-06-2013;1.0;Maintenance;advanced condition failed
1405023;XY-MBJ;;2212;28-11-2011;1.0;Maintenance;advanced condition failed
1405074;XY-ZWJ;;7100;13-10-2014;1.0;Maintenance;advanced condition failed
1406067;XY-OHF;;3810;22-01-2013;1.0;Maintenance;advanced condition failed
1407018;XY-CMJ;;3412;04-01-2016;0.36874999999999997;Maintenance;advanced condition failed
1408090;XY-MBJ;;2563;18-04-2011;1.0;Maintenance;advanced condition failed
1410015;XY-NHZ;;2131;11-08-2013;0.8618055555555556;Maintenance;advanced condition failed
1413090;XY-OZH;;2320;13-06-2013;1.0;Maintenance;advanced condition failed
1419019;XY-OHF;;7420;16-01-2010;0.6784722222222221;Maintenance;advanced condition failed
1426084;XY-NMY;;3233;11-05-2010;0.6659722222222222;Maintenance;advanced condition failed
188008;XY-OZH;;5600;20-01-2010;0.6444444444444445;Maintenance;advanced condition failed
1431048;XY-IWX;;5720;29-07-2014;1.0;Maintenance;advanced condition failed
1433056;XY-ZMF;;8110;02-10-2015;1.0;Maintenance;advanced condition failed
1434069;XY-NHZ;;5302;06-03-2015;1.0;Maintenance;advanced condition failed
1434092;XY-FBA;;2915;10-07-2015;1.0;Maintenance;advanced condition failed
1437041;XY-LYP;;2751;03-01-2010;1.0;Maintenance;advanced condition failed
1438032;XY-NHZ;;2740;18-08-2012;0.8152777777777778;Maintenance;advanced condition failed
1438051;XY-NHZ;;2211;08-03-2015;1.0;Maintenance;advanced condition failed
1441035;XY-ALV;;7314;19-11-2013;0.6145833333333334;Maintenance;advanced condition failed
1442057;XY-PZC;;1230;11-04-2013;0.2798611111111111;Maintenance;advanced condition failed
1442065;XY-NHZ;;3456;23-06-2013;0.4395833333333333;Maintenance;advanced condition failed
189410;XY-YAZ;;5260;18-07-2015;0.8201388888888889;Maintenance;advanced condition failed
1444021;XY-OZH;;2610;16-06-2016;0.8409722222222222;Maintenance;advanced condition failed
1450035;XY-PZC;;7900;06-01-2013;0.22708333333333333;Maintenance;advanced condition failed
1451070;XY-OHF;;3425;24-12-2012;1.0;Maintenance;advanced condition failed
1453097;XY-OHF;;2912;22-01-2010;0.42638888888888893;Maintenance;advanced condition failed
1461011;XY-ZMF;;6300;11-04-2010;0.17708333333333331;Maintenance;advanced condition failed
1462026;XY-OFW;;2170;09-06-2014;1.0;Maintenance;advanced condition failed
1465031;XY-NMY;;6322;07-07-2015;1.0;Maintenance;advanced condition failed
1466035;XY-NHZ;;5551;19-04-2013;0.7659722222222223;Maintenance;advanced condition failed
1467080;XY-OZH;;3200;22-12-2013;1.0;Maintenance;advanced condition failed
1468050;XY-CMJ;;3060;01-08-2011;1.0;Maintenance;advanced condition failed
1475049;XY-NHZ;;2131;02-06-2010;1.0;Maintenance;advanced condition failed
1475072;XY-IWX;;5315;27-12-2012;0.3763888888888889;Maintenance;advanced condition failed
1479066;XY-NMY;;2424;16-07-2010;0.009722222222222222;Maintenance;advanced condition failed
1485027;XY-ZMF;;5280;21-11-2010;0.35138888888888886;Maintenance;advanced condition failed
1485046;XY-OFW;;7722;17-08-2010;0.6645833333333333;Maintenance;advanced condition failed
193803;XY-IOO;;7697;14-03-2013;1.0;Maintenance;advanced condition failed
1575098;XY-FBA;;3441;03-07-2011;0.5430555555555555;Maintenance;advanced condition failed
203304;XY-ZMF;;8597;11-03-2006;0.14791666666666667;Maintenance;advanced condition failed
1583090;XY-JXR;;7400;03-07-2006;0.4784722222222222;Maintenance;advanced condition failed
1594051;XY-YAZ;;8297;13-08-2006;0.0;Maintenance;advanced condition failed
1608032;XY-ALV;;3420;15-09-2001;0.05972222222222222;Maintenance;advanced condition failed
1610034;XY-OHF;;3500;08-03-2006;1.0;Maintenance;advanced condition failed
207109;XY-FBA;;2824;07-03-2008;1.0;Maintenance;advanced condition failed
1625078;XY-OZH;;7100;02-08-2014;0.5277777777777778;Maintenance;advanced condition failed
1645098;XY-JXR;;3150;24-02-2011;0.8152777777777778;Maintenance;advanced condition failed
1656056;XY-OZH;;2730;24-06-2007;0.9215277777777777;Maintenance;advanced condition failed
211008;XY-NMY;;7410;27-05-2011;0.4486111111111111;Maintenance;advanced condition failed
1660076;XY-IOO;;3233;06-03-2004;0.5152777777777777;Maintenance;advanced condition failed
1665022;XY-OFW;;2782;11-01-2004;1.0;Maintenance;advanced condition failed
211707;XY-MBJ;;4970;17-04-2010;0.7999999999999999;Maintenance;advanced condition failed
1672075;XY-IOO;;3830;07-09-2011;0.06666666666666667;Maintenance;advanced condition failed
1677047;XY-OZH;;5340;02-01-2007;1.0;Maintenance;advanced condition failed
1695039;XY-NHZ;;1400;29-04-2003;1.0;Maintenance;advanced condition failed
1703061;XY-NMY;;2434;23-05-2007;1.0;Maintenance;advanced condition failed
1708018;XY-YTM;;3234;06-02-2010;0.9652777777777778;Maintenance;advanced condition failed
216404;XY-LYP;;8100;08-11-2008;1.0;Maintenance;advanced condition failed
1721040;XY-NMY;;2561;18-04-2010;0.3125;Maintenance;advanced condition failed
1727052;XY-LYP;;7602;03-01-2008;1.0;Maintenance;advanced condition failed
1730077;XY-NMY;;2571;19-09-2007;1.0;Maintenance;advanced condition failed
1730088;XY-FBA;;7700;03-01-2011;0.9611111111111111;Maintenance;advanced condition failed
1735017;XY-OZH;;2751;27-02-2007;1.0;Maintenance;advanced condition failed
1735031;XY-IWX;;6111;19-09-2009;1.0;Maintenance;advanced condition failed
1737032;XY-ZDY;;8120;28-09-2005;0.8715277777777778;Maintenance;advanced condition failed
1752031;XY-YAZ;;2751;28-10-2010;0.6034722222222223;Maintenance;advanced condition failed
1752044;XY-YAZ;;5400;20-06-2009;0.3277777777777778;Maintenance;advanced condition failed
1768088;XY-LYP;;2140;19-03-2011;1.0;Maintenance;advanced condition failed
1769034;XY-NHZ;;2211;10-03-2003;0.5618055555555556;Maintenance;advanced condition failed
1778072;XY-NHZ;;8530;21-06-2008;0.23958333333333334;Maintenance;advanced condition failed
1780095;XY-NHZ;;5100;03-02-2006;0.3006944444444445;Maintenance;advanced condition failed
1806076;XY-ALV;;2920;24-01-2003;1.0;Maintenance;advanced condition failed
1812021;XY-LYP;;2214;25-06-2011;0.4965277777777778;Maintenance;advanced condition failed
1812087;XY-CMJ;;2210;10-01-2012;1.0;Maintenance;advanced condition failed
1817028;XY-ZDY;;5310;10-12-2000;1.0;Maintenance;advanced condition failed
1817071;XY-ZDY;;7261;22-10-2000;1.0;Maintenance;advanced condition failed
1828083;XY-IOO;;7297;16-01-2000;1.0;Maintenance;advanced condition failed
1846036;XY-FBA;;3600;17-11-2006;0.2722222222222222;Maintenance;advanced condition failed
1868014;XY-PZC;;2310;15-12-2003;1.0;Maintenance;advanced condition failed
1868072;XY-IWX;;2933;24-09-2007;1.0;Maintenance;advanced condition failed
1871047;XY-LQZ;;7210;17-03-2011;1.0;Maintenance;advanced condition failed
1872034;XY-IOO;;7497;19-08-2000;1.0;Maintenance;advanced condition failed
1874053;XY-OFW;;8100;07-09-2009;1.0;Maintenance;advanced condition failed
1878045;XY-YTM;;3810;28-06-2005;1.0;Maintenance;advanced condition failed
1882059;XY-NMY;;3510;13-01-2010;0.15208333333333335;Maintenance;advanced condition failed
1897076;XY-IWX;;2610;26-07-2005;0.8409722222222222;Maintenance;advanced condition failed
1900063;XY-JXR;;5741;31-08-2013;0.36041666666666666;Maintenance;advanced condition failed
1900065;XY-FBA;;5754;31-12-2000;1.0;Maintenance;advanced condition failed
1919039;XY-PZC;;5741;25-08-2004;0.13472222222222222;Maintenance;advanced condition failed
1927084;XY-CMJ;;2200;08-07-2009;0.6861111111111111;Maintenance;advanced condition failed
1934040;XY-IOO;;5700;08-02-2002;1.0;Maintenance;advanced condition failed
1934087;XY-IWX;;5544;19-06-2008;0.7527777777777778;Maintenance;advanced condition failed
1947048;XY-NHZ;;3610;08-05-2007;0.6361111111111111;Maintenance;advanced condition failed
1986070;XY-ZWJ;;4980;30-08-2008;1.0;Maintenance;advanced condition failed
1996042;XY-FBA;;3620;25-10-2011;1.0;Maintenance;advanced condition failed
2016017;XY-OZH;;5750;26-01-2000;0.027777777777777776;Maintenance;advanced condition failed
2016041;XY-OZH;;2497;06-01-2010;1.0;Maintenance;advanced condition failed
2016087;XY-OZH;;1420;05-09-2009;1.0;Maintenance;advanced condition failed
2017046;XY-OZH;;7697;19-07-2006;1.0;Maintenance;advanced condition failed
2018047;XY-OZH;;3810;23-02-2001;1.0;Maintenance;advanced condition failed
2018051;XY-OZH;;7260;08-08-2001;0.8770833333333333;Maintenance;advanced condition failed
2018070;XY-OZH;;3422;18-07-2003;0.13819444444444445;Maintenance;advanced condition failed
2018078;XY-OZH;;2782;10-09-2001;1.0;Maintenance;advanced condition failed
2018083;XY-OZH;;2913;17-02-2013;1.0;Maintenance;advanced condition failed
246910;XY-OZH;;2770;07-08-2010;1.0;Maintenance;advanced condition failed
2019080;XY-OZH;;3040;17-07-2004;1.0;Maintenance;advanced condition failed
247010;XY-OZH;;2311;27-08-2008;1.0;Maintenance;advanced condition failed
2020042;XY-OZH;;5241;28-06-2015;1.0;Maintenance;advanced condition failed
2020082;XY-OZH;;3234;25-04-2011;0.14791666666666667;Maintenance;advanced condition failed
2021063;XY-OZH;;5330;21-03-2008;0.5125;Maintenance;advanced condition failed
2021085;XY-OZH;;1897;22-08-2001;0.46944444444444444;Maintenance;advanced condition failed
2022059;XY-OZH;;3130;23-04-2010;1.0;Maintenance;advanced condition failed
2024050;XY-OZH;;6321;14-09-2001;0.8701388888888889;Maintenance;advanced condition failed
247508;XY-OZH;;5270;18-06-2011;1.0;Maintenance;advanced condition failed
2025029;XY-OZH;;8010;05-04-2011;1.0;Maintenance;advanced condition failed
2026014;XY-OZH;;2312;23-01-2011;0.5125;Maintenance;advanced condition failed
2026027;XY-OZH;;6113;29-05-2007;0.6541666666666667;Maintenance;advanced condition failed
2026062;XY-OZH;;3417;01-09-2002;1.0;Maintenance;advanced condition failed
2026080;XY-OZH;;3030;28-10-2000;1.0;Maintenance;advanced condition failed
2027011;XY-OZH;;2710;11-07-2006;1.0;Maintenance;advanced condition failed
2027035;XY-OZH;;2823;26-12-2004;1.0;Maintenance;advanced condition failed
2027086;XY-OZH;;8097;06-08-2002;0.6131944444444445;Maintenance;advanced condition failed
2028080;XY-OZH;;5542;21-05-2005;0.08402777777777777;Maintenance;advanced condition failed
2028085;XY-OZH;;1410;25-08-2007;0.5590277777777778;Maintenance;advanced condition failed
2028094;XY-OZH;;2840;11-11-2009;1.0;Maintenance;advanced condition failed
2029023;XY-OZH;;7332;26-04-2004;0.4083333333333333;Maintenance;advanced condition failed
2029026;XY-OZH;;3423;09-01-2007;1.0;Maintenance;advanced condition failed
2029036;XY-OZH;;2330;15-12-2004;1.0;Maintenance;advanced condition failed
2029050;XY-OZH;;2711;28-03-2005;1.0;Maintenance;advanced condition failed
2029085;XY-OZH;;5711;07-11-2000;0.95;Maintenance;advanced condition failed
2030078;XY-OZH;;1497;20-03-2004;0.6381944444444444;Maintenance;advanced condition failed
2031031;XY-OZH;;7922;20-04-2007;0.0375;Maintenance;advanced condition failed
2031070;XY-OZH;;5542;12-01-2004;0.3673611111111111;Maintenance;advanced condition failed
2032027;XY-OZH;;7711;15-09-2010;1.0;Maintenance;advanced condition failed
2032078;XY-OZH;;3450;25-05-2005;0.3215277777777778;Maintenance;advanced condition failed
2033021;XY-OZH;;3000;22-05-2000;1.0;Maintenance;advanced condition failed
2033022;XY-OZH;;7540;18-09-2004;0.75;Maintenance;advanced condition failed
2033028;XY-OZH;;2440;12-04-2012;0.7131944444444445;Maintenance;advanced condition failed
2034066;XY-OZH;;8570;16-05-2013;1.0;Maintenance;advanced condition failed
2035043;XY-OZH;;7797;29-09-2013;0.07222222222222222;Maintenance;advanced condition failed
2036051;XY-OZH;;6797;06-06-2006;1.0;Maintenance;advanced condition failed
2037034;XY-OZH;;7531;24-03-2003;1.0;Maintenance;advanced condition failed
2037088;XY-OZH;;5541;05-05-2005;0.7784722222222222;Maintenance;advanced condition failed
248903;XY-OZH;;3530;14-03-2007;1.0;Maintenance;advanced condition failed
2039033;XY-OZH;;5720;08-01-2014;0.013888888888888888;Maintenance;advanced condition failed
2039037;XY-OZH;;2312;28-12-2002;0.22569444444444445;Maintenance;advanced condition failed
2040049;XY-OZH;;3423;02-02-2003;0.38958333333333334;Maintenance;advanced condition failed
2040082;XY-OZH;;3440;12-09-2014;0.9055555555555556;Maintenance;advanced condition failed
249110;XY-OZH;;2710;14-08-2000;0.7944444444444444;Maintenance;advanced condition failed
1595058;XY-OZH;;8597;06-10-2004;0.6993055555555555;Maintenance;advanced condition failed
206605;XY-YAZ;;2562;22-05-2007;1.0;Maintenance;advanced condition failed
1617098;XY-PZC;;5242;11-11-2003;1.0;Maintenance;advanced condition failed
1624039;XY-IWX;;4980;28-06-2004;1.0;Maintenance;advanced condition failed
1634033;XY-OFW;;3230;25-08-2008;0.9784722222222223;Maintenance;advanced condition failed
1659073;XY-ALV;;2823;20-08-2008;1.0;Maintenance;advanced condition failed
1662026;XY-ALV;;5640;08-07-2000;1.0;Maintenance;advanced condition failed
1696014;XY-LYP;;4930;26-10-2000;1.0;Maintenance;advanced condition failed
1722082;XY-NMY;;3240;27-01-2001;1.0;Maintenance;advanced condition failed
1735042;XY-JXR;;3150;06-06-2008;1.0;Maintenance;advanced condition failed
1761095;XY-ALV;;7130;31-07-2008;1.0;Maintenance;advanced condition failed
1766044;XY-PZC;;3260;30-08-2000;1.0;Maintenance;advanced condition failed
1773015;XY-IWX;;7210;23-10-2004;1.0;Maintenance;advanced condition failed
1786069;XY-ALV;;3415;23-12-2000;0.2875;Maintenance;advanced condition failed
1791089;XY-YAZ;;3450;28-09-2005;0.29583333333333334;Maintenance;advanced condition failed
1799045;XY-JXR;;2161;11-10-2004;1.0;Maintenance;advanced condition failed
1807011;XY-YTM;;2611;08-05-2003;1.0;Maintenance;advanced condition failed
1807013;XY-JXR;;7932;02-12-2001;0.5625;Maintenance;advanced condition failed
1815032;XY-CMJ;;4910;17-10-2009;0.07916666666666666;Maintenance;advanced condition failed
1819082;XY-PZC;;3700;09-09-2009;0.25625;Maintenance;advanced condition failed
1829067;XY-OZH;;5551;03-05-2002;1.0;Maintenance;advanced condition failed
1843022;XY-YAZ;;8012;09-04-2006;0.26319444444444445;Maintenance;advanced condition failed
1847029;XY-ALV;;2250;31-07-2007;0.8361111111111111;Maintenance;advanced condition failed
